2025-01-07 11:57:40,412 20392 DEBUG Starting code with parameters {'repetitions': 1, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 2}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-07 11:57:40,412 20392 DEBUG We have 8 workers available to us.
2025-01-07 11:57:40,412 20392 DEBUG Starting the simulation
2025-01-19 08:26:31,327 21752 DEBUG Starting code with parameters {'repetitions': 150, 'range_dict': {'ranges': [{'start': 8, 'stop': 60}, {'start': 12, 'stop': 12}, {'start': 50, 'stop': 50}], 'n_vals': 4}, 'noise_scale': 1, 'max_horizon': 6, 'dgp': 'package.dgp_classes.base_F_AR_DGP', 'dgp_kwargs': [{'n_factors': 2, 'lags': 1, 'ar_coefficients': [[0.8, 0.5]]}], 'workers': 8}.
2025-01-19 08:26:31,327 21752 DEBUG We have 8 workers available to us.
2025-01-19 08:26:31,328 21752 DEBUG Starting the simulation
2025-01-19 08:26:36,022 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 64
2025-01-19 08:26:36,090 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 65
2025-01-19 08:26:36,144 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 66
2025-01-19 08:26:36,203 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 67
2025-01-19 08:26:36,253 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 68
2025-01-19 08:26:36,310 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 69
2025-01-19 08:26:36,383 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 70
2025-01-19 08:26:36,448 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 71
2025-01-19 08:26:36,521 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 72
2025-01-19 08:26:36,639 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 73
2025-01-19 08:26:36,702 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 74
2025-01-19 08:26:36,756 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 75
2025-01-19 08:26:36,807 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 76
2025-01-19 08:26:36,870 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 77
2025-01-19 08:26:36,936 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 78
2025-01-19 08:26:37,014 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 79
2025-01-19 08:26:37,165 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 80
2025-01-19 08:26:37,227 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 81
2025-01-19 08:26:37,299 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 82
2025-01-19 08:26:37,348 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 83
2025-01-19 08:26:37,406 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 84
2025-01-19 08:26:37,519 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 85
2025-01-19 08:26:37,605 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 86
2025-01-19 08:26:37,671 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 87
2025-01-19 08:26:37,723 21752 DEBUG Simulating forecast with (8, 12, 50) (T,I,J), rep 88
